Radius,Pressure,Temperature,Luminosity,Mass,Density,Energy Generation Rate,Transport Parameter,Cycle
5.4662400000000275,1.0476389834526556,0.5380390762167259,45.699604644752114,4.328621968632099,1.3981341243327893e-08,2.7577460590372362e-11,4.096986296512636,p
5.571360000000027,0.9132291470946677,0.5203527387572278,45.699733995205214,4.382460613192635,1.2601809874466968e-08,2.0339605166448116e-11,4.108733312880589,p
5.676480000000026,0.7952210412030046,0.5031651398027572,45.69982318101234,4.432832218222913,1.134823502523301e-08,1.4973182464414825e-11,4.1196523749746365,p
5.781600000000026,0.6917267487271818,0.48646222202068895,45.69988445963389,4.479885068182262,1.021025184094776e-08,1.1001545426473826e-11,4.129795992908074,p
5.886720000000025,0.601057362533829,0.4702299691715699,45.69992641636085,4.523769046080291,9.178181048538329e-09,8.067537160205957e-12,4.139213187162256,p
5.991840000000025,0.5217054482786323,0.45445445834992393,45.69995504231087,4.564634345274711,8.243013429269203e-09,5.904059754420492e-12,4.147949994550738,p
6.096960000000024,0.45232833787013554,0.4391219050829924,45.699974503198185,4.602630364248948,7.396388221275461e-09,4.311742698468292e-12,4.156049189967904,p
6.202080000000024,0.3917323857374377,0.42421870283050006,45.69998768518705,4.63790476845342,6.6305670242043065e-09,3.1420425795933433e-12,4.163551279812138,p
6.307200000000023,0.3388582659533502,0.4097314558261708,45.699996985308054,4.670602703980576,5.938404557407332e-09,2.2844841460527215e-12,4.1704933981196755,p
6.4123200000000224,0.2927673476939034,0.3956470083042396,45.7,4.700866147371789,5.313317347330399e-09,0.0,4.17691166504278,N
6.517440000000022,0.2526291530408972,0.38195246730058596,45.7,4.7288333773029185,4.749251295299968e-09,0.0,4.182838190654465,N
6.622560000000021,0.21770987778002845,0.36863522209562233,45.7,4.7546385538821605,4.240648822191477e-09,0.0,4.188304895678558,N
6.727680000000021,0.18736193665493928,0.3556829577591636,45.7,4.778411393556082,3.7824161877237065e-09,0.0,4.1933387611986195,N
6.83280000000002,0.1610144853182803,0.34308367066574014,45.7,4.800276925946817,3.369891388109383e-09,0.0,4.197970096671805,N
6.93792000000002,0.13816485847258264,0.33082567262575496,45.7,4.820355324074505,2.998813076141979e-09,0.0,4.202219386089393,N
7.043040000000019,0.11837086529170723,0.31889760418816426,45.7,4.83876179465627,2.6652906108753813e-09,0.0,4.206118211037808,N
7.1481600000000185,0.10124387311205935,0.3072884278468501,45.7,4.855606524162505,2.365775603509457e-09,0.0,4.209676933095373,N
7.253280000000018,0.08644262102753117,0.2959874454432214,45.7,4.870994666035239,2.0970348104145815e-09,0.0,4.212934883563798,N
7.358400000000017,0.07366769253078909,0.28498427515878755,45.7,4.885026370852957,1.856124798738085e-09,0.0,4.2158836043393535,N
7.463520000000017,0.0626565967572229,0.27426888312851155,45.7,4.897796840854142,1.6403679212055103e-09,0.0,4.218583771789663,N
7.568640000000016,0.053179388171839,0.26383153273011917,45.7,4.909396419623187,1.447330251109613e-09,0.0,4.220989090699691,N
7.673760000000016,0.04503478691535561,0.2536628481883017,45.7,4.919910690254997,1.2748005766444133e-09,0.0,4.223209452504556,N
7.778880000000015,0.03804673015557892,0.24375371440322866,45.7,4.929420606172411,1.120771553256207e-09,0.0,4.225121851997753,N
7.8840000000000146,0.03206133232978828,0.23409540270503065,45.7,4.938002614251856,9.834214675899704e-10,0.0,4.226939931282823,N
